employee_id,first_name,last_name,date_of_birth,gender,ethnicity,job_title,department,hire_date,termination_date,salary,hourly_rate,overtime_rate,pay_frequency,tax_withholding,ssn,address,city,state,zip_code,phone_number,emergency_contact_name,emergency_contact_phone,marital_status,spouse_name,number_of_dependents,education_level,years_of_experience,performance_rating,benefits_eligible,union_member
87,Marcelle,Pinnegar,3/25/1986,Female,Asian,Administrative Officer,Legal,11/28/2007,7/29/2001,128546.87,27.23,47.56,Monthly,0.96,112-94-8816,8137 Scoville Circle,Gulai,,,903-512-8794,Marcelle Pinnegar,616-339-3332,Divorced,Marcelle Pinnegar,4,Bachelor's Degree,29,4.66,true,false
88,Kore,Mollon,11/19/1982,Female,Hispanic,Nurse Practicioner,Marketing,8/12/2020,6/13/2014,108382.64,14.62,40.43,Monthly,0.71,677-82-5569,3 Tomscot Crossing,Gorno-Altaysk,,140317,427-335-0372,Kore Mollon,953-417-2194,Married,Kore Mollon,10,Master's Degree,34,1.98,true,false
89,Murray,Garham,5/14/1968,Male,Black,Software Engineer III,Legal,4/23/2004,5/5/2016,100280.29,54.82,77.11,Monthly,0.55,357-01-0338,00 Fallview Junction,Jorong Lauk,,,413-625-5629,Murray Garham,670-943-2668,Married,Murray Garham,1,Associate's Degree,41,3.56,true,true
90,Bar,Pook,10/9/1958,Male,Black,Cost Accountant,Support,6/24/2016,12/16/2017,48601.63,79.17,67.48,Weekly,0.12,522-53-9549,28468 4th Terrace,Geumpang,,,504-575-6438,Bar Pook,969-635-7936,Single,Bar Pook,9,Associate's Degree,31,4.35,false,true
91,Giuseppe,Spadelli,6/20/1980,Male,Other,Web Developer I,Legal,12/1/2006,8/7/2002,115566.09,61.2,80.6,Weekly,0.87,363-86-8756,03 Hoffman Road,Konin,,62-510,271-981-6668,Giuseppe Spadelli,341-657-5802,Married,Giuseppe Spadelli,3,Doctorate,50,2.27,true,false
92,Jolynn,Argyle,9/25/1983,Female,Black,Civil Engineer,Services,9/19/2009,6/25/2015,140864.7,49.07,30.8,Monthly,0.3,103-52-2149,63 Fremont Hill,Clones,,H23,742-256-9869,Jolynn Argyle,154-123-5589,Single,Jolynn Argyle,7,Master's Degree,31,2.59,false,false
93,Christel,Jacquemot,2/12/1983,Female,White,Administrative Officer,Engineering,11/15/2020,5/8/2003,69719.74,12.02,90.16,Monthly,0.46,185-19-5183,039 Farragut Road,Matola,,,588-878-9946,Christel Jacquemot,269-740-5571,Single,Christel Jacquemot,1,Doctorate,42,2.3,false,true
94,Derrik,Bellew,2/19/1972,Male,Hispanic,Community Outreach Specialist,Legal,6/29/2013,6/17/2020,158638.45,64.26,82.24,Weekly,0.48,535-21-3223,1 Merrick Crossing,Tsuen Wan,,,628-793-9700,Derrik Bellew,314-740-4017,Divorced,Derrik Bellew,10,Bachelor's Degree,4,1.36,true,true
95,Bradly,McCanny,3/15/1998,Male,Black,Staff Scientist,Sales,7/11/2012,1/1/2011,75596.14,35.21,27.0,Bi-weekly,0.47,215-96-6387,71 Stuart Alley,Calubcub Dos,,0906,904-461-2238,Bradly McCanny,378-886-3111,Divorced,Bradly McCanny,9,Associate's Degree,41,3.52,false,true
96,Pandora,De Caroli,12/23/1966,Female,Asian,Structural Engineer,Marketing,7/5/2004,9/27/2011,171715.06,31.93,79.55,Bi-weekly,0.46,621-61-8571,93450 Homewood Plaza,El Pao,,,325-402-3944,Pandora De Caroli,855-945-5753,Married,Pandora De Caroli,1,Associate's Degree,11,2.26,true,true
97,Hayward,Dyka,5/14/1980,Male,Black,Assistant Manager,Human Resources,4/26/2004,7/12/2011,109166.08,22.69,40.32,Monthly,0.73,418-97-7584,74 Gulseth Parkway,Sidi Qacem,,,332-371-6339,Hayward Dyka,185-725-8422,Single,Hayward Dyka,2,Doctorate,20,2.21,true,true
98,Mano,Wansbury,8/8/1952,Male,White,Junior Executive,Accounting,8/22/2009,10/17/2015,22641.03,64.73,18.15,Bi-weekly,0.09,629-94-9525,756 Dayton Plaza,Pondokrejo Wetan,,,356-384-7440,Mano Wansbury,204-318-1147,Single,Mano Wansbury,10,Doctorate,16,4.98,false,true
99,Bat,Hillam,10/25/1951,Male,Black,Software Consultant,Accounting,2/8/2010,2/21/2017,44267.66,69.04,55.45,Bi-weekly,0.97,502-73-9447,7726 Westridge Pass,Arras,B4,62070 CEDEX 9,306-325-7300,Bat Hillam,254-465-7508,Widowed,Bat Hillam,2,Associate's Degree,29,3.34,true,false
100,Boote,Zotto,3/26/1960,Male,Black,Clinical Specialist,Services,5/9/2003,12/17/2005,196654.92,57.61,99.89,Bi-weekly,0.93,453-53-2870,1319 Lakeland Place,Hoogeveen,01,7909,793-569-7626,Boote Zotto,406-510-1348,Divorced,Boote Zotto,5,Associate's Degree,16,2.05,true,false
101,Haroun,Henke,12/23/1976,Male,Hispanic,Business Systems Development Analyst,Marketing,11/5/2011,6/29/2021,135192.03,85.82,24.05,Bi-weekly,0.09,358-84-2603,20010 Longview Avenue,Guilmaro,,,289-199-2091,Haroun Henke,865-147-3961,Married,Haroun Henke,10,Bachelor's Degree,28,2.35,false,true
102,Vance,Struther,9/27/1954,Male,Asian,Structural Engineer,Marketing,5/27/2007,9/10/2018,119458.6,91.0,58.71,Monthly,0.92,305-87-5786,5 Melvin Center,Gengqing,,,852-527-5751,Vance Struther,124-640-0812,Divorced,Vance Struther,6,Doctorate,28,2.92,false,true
103,Wrennie,Gatsby,12/21/1999,Female,Hispanic,Computer Systems Analyst IV,Research and Development,4/15/2009,2/25/2012,65053.89,97.44,42.98,Bi-weekly,0.66,658-75-3968,5 Park Meadow Point,Komsomolets,,,964-910-6304,Wrennie Gatsby,434-628-7460,Single,Wrennie Gatsby,10,Associate's Degree,8,3.19,false,true
104,Feliks,Vaughan-Hughes,12/14/1970,Male,Black,Health Coach III,Training,8/9/2017,3/31/2019,47723.02,37.58,13.87,Monthly,0.7,416-12-4793,73 Maple Wood Way,Huế,,,168-989-2611,Feliks Vaughan-Hughes,476-162-2100,Single,Feliks Vaughan-Hughes,7,Associate's Degree,20,2.33,false,true
105,Gertrude,LaBastida,8/26/1991,Female,Other,VP Sales,Support,4/30/2019,4/2/2000,25663.26,51.35,51.39,Bi-weekly,0.09,883-44-4258,37 Fremont Way,Kraśnik,,23-210,936-249-7499,Gertrude LaBastida,640-539-6564,Widowed,Gertrude LaBastida,3,Bachelor's Degree,1,2.91,false,false
106,Ursa,Totterdill,5/25/1974,Female,Hispanic,Programmer Analyst II,Sales,3/9/2012,7/21/2021,143758.35,46.18,30.45,Monthly,0.48,149-27-1619,6002 Barnett Court,Nganane,,,165-827-6847,Ursa Totterdill,630-445-5490,Single,Ursa Totterdill,0,Associate's Degree,36,3.5,true,true
107,Joseito,Clendennen,1/29/1954,Male,Asian,Sales Associate,Legal,3/31/2011,4/9/2004,88017.69,84.97,97.38,Monthly,0.18,557-22-0563,78 Roth Drive,Muara,,,643-848-8168,Joseito Clendennen,625-513-7505,Widowed,Joseito Clendennen,6,Bachelor's Degree,43,2.24,false,false
108,Catherin,Pitfield,10/30/1995,Female,Black,Programmer Analyst II,Sales,7/14/2008,1/17/2020,64235.4,68.07,98.02,Monthly,0.6,288-75-0288,654 Nova Trail,Jagupit,,1060,742-991-6033,Catherin Pitfield,319-940-8940,Single,Catherin Pitfield,2,Associate's Degree,7,3.19,true,false
109,Friedrich,Barajas,12/10/1959,Male,White,Human Resources Assistant I,Accounting,4/17/2019,11/16/2021,168712.82,73.72,57.14,Bi-weekly,0.6,371-68-1180,7 Brentwood Court,Buurhakaba,,,412-754-5914,Friedrich Barajas,291-350-2768,Married,Friedrich Barajas,7,High School,34,3.02,false,true
110,Pansy,Cotillard,8/19/1952,Female,Other,Human Resources Assistant III,Sales,3/28/2012,4/2/2017,123245.78,17.3,88.38,Weekly,0.88,283-62-6865,16 Russell Street,Francisco I Madero,VER,93995,701-232-8627,Pansy Cotillard,357-702-7431,Widowed,Pansy Cotillard,0,Associate's Degree,25,2.75,false,true
111,Isidora,Filpi,8/11/1952,Female,Asian,Environmental Specialist,Product Management,10/29/2009,10/10/2017,127328.89,72.82,13.52,Bi-weekly,0.89,548-21-0767,66062 Old Gate Point,Minneapolis,MN,55470,612-826-8514,Isidora Filpi,940-265-2671,Divorced,Isidora Filpi,1,Master's Degree,6,1.47,true,true
112,Laney,Lapsley,1/14/1994,Male,Black,Budget/Accounting Analyst II,Training,9/18/2006,5/12/2013,120757.76,83.02,19.42,Weekly,0.68,862-08-0385,1 Prentice Lane,Mersam,,,428-909-0390,Laney Lapsley,394-997-0283,Divorced,Laney Lapsley,9,Bachelor's Degree,44,3.18,true,false
113,Chrissy,Hallede,5/5/1983,Male,Asian,Sales Associate,Legal,8/16/2017,10/3/2018,59287.44,88.98,93.42,Weekly,0.26,100-71-8654,1489 Bartillon Avenue,Ludvika,W,771 50,254-916-4484,Chrissy Hallede,212-489-2796,Widowed,Chrissy Hallede,1,Master's Degree,18,3.79,true,true
114,Ravid,Dudding,2/4/1960,Male,White,Office Assistant II,Engineering,6/13/2019,12/24/2015,37897.22,70.62,84.01,Monthly,0.42,496-48-4455,5141 Maple Wood Trail,Fuenlabrada,MD,28944,417-316-4760,Ravid Dudding,961-396-4534,Married,Ravid Dudding,6,Bachelor's Degree,5,1.08,true,true
115,Aubree,Viggers,4/9/1973,Female,Black,Analog Circuit Design manager,Services,3/11/2009,8/28/2006,74695.29,48.12,17.18,Monthly,0.41,281-71-1656,46571 Scofield Road,Puerto Nariño,,911018,340-977-2739,Aubree Viggers,835-893-3702,Married,Aubree Viggers,2,Bachelor's Degree,41,1.72,true,true
116,Berty,Bartaletti,2/11/1976,Female,Hispanic,Research Associate,Sales,4/3/2011,1/24/2016,119114.76,14.22,66.98,Bi-weekly,0.04,216-70-3610,009 Iowa Point,Charneca da Cotovia,15,2970-833,236-292-4814,Berty Bartaletti,742-951-2424,Divorced,Berty Bartaletti,10,Bachelor's Degree,32,4.07,false,true
117,Annette,Bagwell,6/4/1976,Female,Black,Staff Scientist,Marketing,11/15/2014,5/20/2016,65647.39,57.51,43.15,Weekly,0.97,305-66-0502,02541 Loeprich Place,Hamburg,HH,20359,170-959-0886,Annette Bagwell,148-141-1078,Widowed,Annette Bagwell,8,Bachelor's Degree,42,1.42,false,false
118,Ringo,Soots,1/30/1962,Male,Hispanic,Quality Control Specialist,Accounting,7/6/2007,8/19/2001,71658.69,76.4,61.43,Weekly,0.14,111-57-9381,7 Clyde Gallagher Lane,Yulin,,,945-979-1259,Ringo Soots,530-857-3780,Married,Ringo Soots,1,Doctorate,19,4.07,true,false
119,Bessy,Karp,9/29/1992,Female,Asian,Speech Pathologist,Support,4/29/2009,12/15/2007,73028.1,21.94,47.68,Weekly,0.07,537-96-4762,4 Helena Drive,Agnibilékrou,,,473-685-4702,Bessy Karp,229-807-0003,Divorced,Bessy Karp,10,Bachelor's Degree,6,3.5,true,false
120,Germaine,Mendonca,5/31/2002,Male,White,Business Systems Development Analyst,Accounting,3/9/2007,11/28/2021,180812.62,68.23,21.48,Weekly,0.23,353-16-1379,615 Blue Bill Park Avenue,Niulanshan,,,285-813-6992,Germaine Mendonca,679-734-4519,Single,Germaine Mendonca,6,Master's Degree,35,3.92,false,false
121,Jacquetta,Orrick,5/19/2001,Female,Asian,Accounting Assistant IV,Sales,2/13/2008,3/12/2010,142990.26,67.6,51.26,Monthly,0.32,356-38-6366,3188 Paget Alley,Jiandou,,,690-941-4650,Jacquetta Orrick,261-260-7686,Married,Jacquetta Orrick,9,Master's Degree,38,2.66,false,false
122,Ignacius,Radsdale,1/26/2001,Male,White,Actuary,Support,12/28/2007,3/15/2021,115562.88,16.97,70.84,Bi-weekly,0.06,227-15-2365,248 West Plaza,Lianyuan,,,829-520-4062,Ignacius Radsdale,645-511-8521,Widowed,Ignacius Radsdale,4,Doctorate,38,3.17,false,true
123,Noelle,Harrisson,8/30/1990,Female,Other,Social Worker,Legal,4/28/2015,4/1/2008,22711.26,37.89,40.39,Monthly,0.24,186-52-1833,69 2nd Drive,Áno Merá,,,948-255-5562,Noelle Harrisson,684-637-9309,Widowed,Noelle Harrisson,5,High School,12,1.55,false,false
124,Florinda,MacNeish,6/5/1988,Female,Asian,Software Test Engineer I,Human Resources,4/17/2008,1/19/2001,94494.51,39.21,94.08,Monthly,0.28,579-71-1531,7359 Ramsey Court,Severskaya,,353241,929-462-1255,Florinda MacNeish,595-113-9307,Divorced,Florinda MacNeish,9,Master's Degree,3,4.27,false,true
125,Isidoro,Tinton,7/10/1981,Male,Other,Safety Technician I,Product Management,9/20/2004,12/11/2007,163637.49,46.21,41.19,Bi-weekly,0.86,415-70-1425,321 Jackson Center,Brocēni,,,992-585-6449,Isidoro Tinton,500-234-2849,Divorced,Isidoro Tinton,8,Associate's Degree,33,4.3,false,true
126,Pier,Borgesio,2/7/1955,Female,Other,Software Engineer III,Training,10/10/2020,1/6/2014,155968.0,25.56,68.91,Weekly,0.96,293-40-5251,63542 Summit Park,Andalucía,,763008,107-952-2953,Pier Borgesio,474-801-1526,Married,Pier Borgesio,3,Associate's Degree,8,1.02,true,false
127,Glenda,Dennes,3/25/1996,Female,Black,Research Nurse,Engineering,3/23/2008,3/9/2015,180370.19,87.22,26.35,Bi-weekly,0.94,145-33-6948,71002 Fisk Street,Xiniu,,,934-270-3868,Glenda Dennes,497-486-1714,Single,Glenda Dennes,10,Master's Degree,46,1.62,false,false
128,Cacilia,McCrie,5/26/1994,Female,White,Internal Auditor,Accounting,5/23/2010,2/3/2015,183776.16,87.39,11.65,Monthly,0.23,642-51-1894,240 Warner Terrace,Sagay,,9103,884-397-4927,Cacilia McCrie,291-771-5538,Divorced,Cacilia McCrie,7,Master's Degree,12,3.19,true,false
129,Rae,Phin,10/22/1983,Female,White,Software Test Engineer II,Accounting,4/9/2021,10/3/2008,167840.29,98.74,77.25,Monthly,0.41,692-74-7840,33 Service Drive,Prroshyan,,,547-753-0251,Rae Phin,912-721-7458,Single,Rae Phin,4,Doctorate,5,4.07,false,false
130,Bobbee,Amberg,7/30/1952,Female,Asian,Programmer Analyst IV,Engineering,4/11/2021,1/13/2008,181273.5,16.22,43.75,Weekly,0.25,870-67-5244,536 Algoma Center,Žďár,,679 02,257-719-2289,Bobbee Amberg,297-853-0335,Single,Bobbee Amberg,6,Bachelor's Degree,4,3.39,false,true
131,Phillida,Rase,5/8/1999,Female,Hispanic,Staff Scientist,Human Resources,9/26/2009,11/26/2021,60553.28,56.58,10.47,Bi-weekly,0.98,505-99-1175,86312 Talmadge Drive,Lisboa,11,1000-005,544-625-1715,Phillida Rase,302-683-7949,Divorced,Phillida Rase,5,Bachelor's Degree,4,3.96,false,true
132,Christoffer,Stenner,10/28/1999,Male,White,Systems Administrator II,Services,8/25/2006,7/31/2020,52007.06,43.13,83.6,Monthly,0.31,383-09-2521,40 Jenna Circle,Xinglong,,,576-513-3708,Christoffer Stenner,230-248-7969,Married,Christoffer Stenner,5,Master's Degree,48,2.12,true,false
133,Tonya,Jiggen,2/9/1952,Female,White,Compensation Analyst,Support,3/27/2017,5/4/2020,30907.44,96.78,86.41,Weekly,0.41,831-11-5792,0 Schiller Terrace,Palhais,13,4620-023,454-704-6021,Tonya Jiggen,686-989-4251,Married,Tonya Jiggen,7,High School,28,4.04,false,true
134,Rob,Primrose,7/17/1969,Male,Hispanic,Environmental Specialist,Marketing,1/29/2013,3/14/2012,55225.75,34.27,16.22,Monthly,0.72,462-84-0851,70505 Katie Lane,Shchigry,,399505,717-786-0662,Rob Primrose,604-699-7840,Widowed,Rob Primrose,1,Bachelor's Degree,40,1.01,false,false
135,Taylor,Marconi,3/21/1965,Male,Other,Technical Writer,Human Resources,6/20/2016,12/7/2010,188315.37,25.35,81.82,Bi-weekly,0.38,879-83-3925,68202 Steensland Avenue,Tagdanua,,9320,990-519-1341,Taylor Marconi,582-946-6892,Single,Taylor Marconi,2,Doctorate,34,2.21,true,true
136,Dalila,Sharpling,5/7/1995,Female,Hispanic,Programmer I,Sales,1/3/2011,2/14/2004,182033.25,71.7,49.62,Bi-weekly,0.99,824-36-2292,2 Crescent Oaks Junction,Jönköping,F,551 21,196-153-0400,Dalila Sharpling,314-689-7345,Widowed,Dalila Sharpling,4,Master's Degree,47,4.8,true,true
137,Rona,Drinkel,8/13/1980,Female,Asian,Assistant Professor,Product Management,4/29/2000,1/4/2019,36218.11,53.22,62.77,Monthly,0.85,646-61-6885,51 Paget Junction,La Sarre,QC,J9Z,737-195-2039,Rona Drinkel,151-638-1167,Single,Rona Drinkel,7,High School,45,3.43,false,true
138,Travus,Gale,7/5/1953,Male,Other,Quality Control Specialist,Support,6/16/2013,1/3/2000,96917.76,24.68,80.37,Monthly,0.42,414-28-7022,020 Butternut Junction,Sol’-Iletsk,,461509,224-336-1672,Travus Gale,866-592-4012,Married,Travus Gale,10,High School,46,3.91,false,true
139,Cameron,Baroche,4/5/1998,Male,Other,Sales Representative,Research and Development,2/3/2017,3/29/2020,109999.35,37.01,56.08,Weekly,0.45,410-29-8997,52179 Dapin Park,Jetis,,,898-542-2522,Cameron Baroche,570-554-9964,Divorced,Cameron Baroche,1,Bachelor's Degree,28,3.3,true,true
140,Standford,Rawles,1/17/1961,Male,Asian,Operator,Support,11/26/2004,9/3/2018,78324.83,53.63,19.04,Bi-weekly,0.88,768-31-4656,3 Jackson Circle,Nizhnekamsk,,423579,255-997-9389,Standford Rawles,970-920-8163,Single,Standford Rawles,6,Associate's Degree,7,3.24,false,true
141,Jonas,Fulham,6/15/1966,Male,Hispanic,Web Designer II,Services,1/27/2007,2/11/2016,88187.59,80.34,98.22,Weekly,0.45,865-27-1056,91 Darwin Circle,Entradas,02,7780-325,802-294-1605,Jonas Fulham,402-642-5619,Widowed,Jonas Fulham,4,Associate's Degree,37,1.74,true,false
142,Irwin,Oxlade,10/29/1986,Male,Asian,Senior Financial Analyst,Marketing,1/21/2011,1/12/2004,62124.03,10.24,11.97,Bi-weekly,0.54,233-18-9210,4 Bultman Way,Carvalhal,13,4650-454,343-289-7850,Irwin Oxlade,572-934-5042,Widowed,Irwin Oxlade,6,Bachelor's Degree,45,2.24,true,false
143,Timi,Felgate,10/9/1992,Female,Black,Software Test Engineer III,Business Development,12/28/2006,7/9/2020,112314.26,31.24,23.33,Monthly,0.91,174-63-4082,8066 Thackeray Trail,Navashino,,347417,578-917-4292,Timi Felgate,596-819-7344,Widowed,Timi Felgate,1,Bachelor's Degree,34,1.82,false,true
144,Traci,Willgrass,4/30/1968,Female,Asian,Senior Quality Engineer,Business Development,12/14/2010,4/19/2013,137744.79,98.09,78.76,Weekly,0.43,152-11-0668,9123 Crescent Oaks Hill,Concordia,,,796-459-6669,Traci Willgrass,950-522-5623,Single,Traci Willgrass,3,Associate's Degree,42,2.81,false,true
145,Hilary,Lowres,10/24/1965,Male,Black,Assistant Media Planner,Product Management,3/14/2011,6/27/2001,176513.89,80.85,78.87,Weekly,0.92,358-92-3263,078 Pierstorff Junction,Raemude,,,604-307-8596,Hilary Lowres,258-856-9689,Divorced,Hilary Lowres,2,Bachelor's Degree,6,3.25,true,false
146,Douglass,Kilpin,9/17/1978,Male,Hispanic,Computer Systems Analyst I,Training,4/13/2019,11/25/2020,22292.38,38.55,36.38,Bi-weekly,0.98,436-19-8955,759 Eggendart Road,Yeniköy,61,61300,541-546-8179,Douglass Kilpin,594-240-9333,Single,Douglass Kilpin,1,High School,45,3.1,false,true
147,Marga,Selby,11/3/1962,Female,Hispanic,Legal Assistant,Product Management,3/21/2012,4/1/2021,78619.7,73.23,80.69,Weekly,0.54,834-85-7172,971 Rigney Court,Saint Louis,MO,63180,314-882-7574,Marga Selby,788-451-1936,Single,Marga Selby,8,High School,19,3.55,false,false
148,Fionna,Makin,9/26/2000,Female,Hispanic,Assistant Media Planner,Legal,6/12/2013,3/12/2020,189760.96,24.83,18.94,Monthly,0.39,460-40-0108,41 Daystar Point,Tetovo,,1200,552-798-1260,Fionna Makin,884-120-0351,Widowed,Fionna Makin,9,Doctorate,41,3.91,true,true
149,Dolf,Biermatowicz,5/18/1955,Male,Other,Account Representative I,Research and Development,5/9/2019,10/17/2001,74933.28,60.59,88.33,Bi-weekly,0.91,199-18-6035,59170 Harper Avenue,Stockholm,AB,113 39,663-763-4338,Dolf Biermatowicz,513-266-9353,Single,Dolf Biermatowicz,6,Bachelor's Degree,0,3.43,true,true
150,Livia,Pitt,7/14/1953,Female,Hispanic,Assistant Media Planner,Marketing,8/30/2009,9/21/2008,193729.39,49.07,98.23,Monthly,0.04,446-07-2540,4587 Sycamore Place,Xilinji,,,941-236-2256,Livia Pitt,562-432-3355,Divorced,Livia Pitt,7,Doctorate,23,3.14,true,true
151,Sheppard,Biddle,2/25/1981,Male,Black,Automation Specialist III,Legal,3/31/2004,4/3/2004,158083.93,63.91,61.36,Weekly,0.79,815-58-5947,791 Lunder Lane,Hoi,,,287-269-9892,Sheppard Biddle,843-215-1083,Married,Sheppard Biddle,9,High School,30,2.29,true,false
152,Darell,Tedridge,7/5/1963,Female,Other,Account Representative I,Engineering,7/7/2008,2/3/2000,168495.18,67.22,65.22,Monthly,0.88,418-97-0367,597 Kingsford Way,Koysinceq,,,227-985-0732,Darell Tedridge,679-127-6036,Married,Darell Tedridge,7,Associate's Degree,1,3.23,false,true
153,Bobinette,Chaplyn,7/23/1980,Female,White,Executive Secretary,Product Management,6/13/2011,5/20/2021,187067.45,86.13,36.92,Monthly,0.86,641-56-7843,0 Darwin Hill,Delaware,ON,M3H,635-388-3288,Bobinette Chaplyn,291-703-4572,Widowed,Bobinette Chaplyn,10,Associate's Degree,7,1.18,false,true
154,Borg,Vallis,2/19/1985,Male,Hispanic,Engineer III,Research and Development,1/12/2008,9/5/2007,25080.2,58.12,28.27,Weekly,0.31,275-99-8352,55208 Arkansas Trail,Huangliu,,,936-294-4260,Borg Vallis,930-336-4565,Divorced,Borg Vallis,9,Associate's Degree,31,2.89,false,true
155,Dewie,Andersen,3/1/1969,Male,White,VP Sales,Engineering,8/12/2008,5/28/2021,173224.31,83.9,31.09,Bi-weekly,0.44,414-10-6025,3 Fulton Pass,Guiniculalay,,2017,122-371-8524,Dewie Andersen,238-192-0508,Single,Dewie Andersen,9,Bachelor's Degree,18,2.2,false,false
156,Joye,Willerson,11/21/1998,Female,Asian,Clinical Specialist,Support,6/6/2007,8/2/2007,165353.44,27.48,73.28,Bi-weekly,0.24,567-05-4209,726 Huxley Place,Tarogong,,,667-391-9798,Joye Willerson,180-615-7678,Married,Joye Willerson,2,Doctorate,13,1.09,true,true
157,Edward,McCambridge,10/12/1954,Male,Hispanic,Web Developer II,Legal,3/25/2007,9/29/2006,169219.39,60.72,76.88,Monthly,0.38,450-79-3701,42 Fallview Street,Sade,,,806-618-4621,Edward McCambridge,153-747-1314,Single,Edward McCambridge,2,Doctorate,15,2.19,false,true
158,Fredric,Wilsdon,8/16/1993,Male,Asian,Recruiting Manager,Research and Development,8/5/2010,3/2/2011,136443.71,30.66,91.55,Monthly,0.33,488-73-4323,3 Toban Avenue,Xindong,,,751-355-2963,Fredric Wilsdon,317-894-6004,Married,Fredric Wilsdon,2,Associate's Degree,34,4.68,false,false
159,Weidar,McIlhone,1/6/1971,Male,Other,Structural Engineer,Business Development,7/13/2010,10/13/2018,27467.14,57.58,24.62,Bi-weekly,0.33,818-89-1979,61 Talmadge Court,Carmen,,9408,200-256-1883,Weidar McIlhone,957-852-5776,Widowed,Weidar McIlhone,2,Master's Degree,1,3.03,true,false
160,Vittoria,Petken,1/6/1950,Female,Black,Professor,Engineering,6/30/2002,10/11/2021,55567.44,93.47,15.87,Bi-weekly,0.45,270-16-2355,7 Granby Trail,Sibiti,,,398-535-0257,Vittoria Petken,137-716-5280,Widowed,Vittoria Petken,0,Master's Degree,33,2.79,true,false
161,Arley,Butterwick,5/8/1969,Male,White,Software Consultant,Sales,10/27/2006,11/18/2000,174032.06,43.09,99.15,Bi-weekly,0.21,515-55-2498,8 Menomonie Alley,Nanshao,,,373-676-1625,Arley Butterwick,713-795-6992,Widowed,Arley Butterwick,5,Associate's Degree,24,3.06,true,false
162,Basilius,Treker,8/23/1957,Male,White,Chief Design Engineer,Legal,12/2/2015,9/22/2020,34424.81,27.16,74.69,Monthly,0.88,253-22-1274,052 Alpine Place,Dabagou,,,405-937-7391,Basilius Treker,476-717-2546,Single,Basilius Treker,4,Associate's Degree,21,4.11,false,true
163,Correy,Dumbrill,5/16/1961,Male,Asian,Quality Engineer,Accounting,11/19/2018,4/6/2015,111025.2,96.76,86.38,Bi-weekly,0.81,662-32-1050,17 Milwaukee Lane,Hesi,,,589-857-8784,Correy Dumbrill,619-913-9501,Married,Correy Dumbrill,0,High School,8,3.73,false,true
164,Roberto,Gregan,7/25/1989,Male,White,VP Accounting,Engineering,9/16/2020,2/6/2008,190951.61,43.7,53.72,Weekly,0.02,457-57-6667,99 Magdeline Pass,Podosinovets,,613930,793-493-8874,Roberto Gregan,506-611-5185,Widowed,Roberto Gregan,3,Associate's Degree,47,2.14,false,true
